trade_date,sentiment,fear_greed_value,trade_count,realized_trades,unique_accounts,unique_coins,volume_usd,gross_closed_pnl,fees,net_pnl,avg_net_pnl_per_trade,median_net_pnl_per_trade,win_rate_realized,avg_realized_pnl,pnl_per_1k_volume,avg_trade_size_usd,taker_rate
2024-04-23,Greed,71.0,66.0,35.0,2.0,2.0,233054.9,1119.536196,71.308476,1048.2277199999999,15.88223818181818,0.021058999999999998,1.0,31.98674845714286,4.4977716409309565,3531.1348484848486,0.8181818181818182
2024-04-24,Greed,72.0,20.0,7.0,1.0,1.0,141275.24,279.185907,49.44631599999999,229.739591,11.48697955,-1.1417425,0.8571428571428571,39.88370099999999,1.6261843972093057,7063.762,1.0
2024-04-25,Greed,72.0,74.0,0.0,2.0,2.0,120241.01,0.0,160.15951199999998,-160.15951199999998,-2.1643177297297296,-0.17901499999999998,,,-1.3319874142773749,1624.8785135135136,1.0
2024-04-26,Greed,70.0,3.0,0.0,1.0,1.0,4988.290000000001,0.0,1.745898,-1.745898,-0.581966,-0.230991,,,-0.3499992983567515,1662.7633333333335,1.0
2024-04-27,Greed,67.0,27.0,19.0,1.0,1.0,154264.47,4281.488139,53.99255,4227.495589,156.57391070370372,60.774702,1.0,225.34148100000002,27.4042077803139,5713.498888888889,1.0
2024-04-28,Greed,65.0,58.0,0.0,2.0,2.0,43985.6,0.0,15.394946000000001,-15.394946000000001,-0.2654301034482759,-0.093194,,,-0.3499996817140155,758.3724137931034,1.0
2024-04-29,Greed,67.0,45.0,17.0,2.0,2.0,108699.01,526.933836,38.044630000000005,488.88920600000006,10.864204577777778,-0.023416,1.0,30.996108000000003,4.497641754050934,2415.5335555555553,1.0
2024-04-30,Greed,67.0,24.0,0.0,1.0,1.0,125018.75,0.0,43.756550000000004,-43.756550000000004,-1.8231895833333336,-0.700221,,,-0.3499999000149978,5209.114583333333,1.0
2024-05-01,Neutral,54.0,14.0,0.0,1.0,1.0,87025.45000000001,0.0,30.458908000000005,-30.458908000000005,-2.175636285714286,-1.7051115000000001,,,-0.3500000057454457,6216.103571428573,1.0
2024-05-03,Neutral,48.0,36.0,19.0,3.0,4.0,282682.64999999997,5306.0170450000005,98.910681,5207.106363999999,144.64184344444442,-0.004106,0.8947368421052632,279.26405500000004,18.420325279956163,7852.295833333333,0.9444444444444444
2024-05-04,Greed,67.0,9.0,0.0,2.0,2.0,58998.74999999999,0.0,20.649559,-20.649559,-2.2943954444444445,-1.397666,,,-0.3499999406767093,6555.416666666666,1.0
2024-05-05,Greed,69.0,6.0,1.0,2.0,2.0,24068.350000000002,0.916,8.412778,-7.496778,-1.249463,-0.088037,1.0,0.916,-0.31147868466263784,4011.391666666667,0.8333333333333334
2024-05-06,Greed,71.0,9.0,4.0,1.0,1.0,206016.42999999996,968.59038,72.105746,896.4846339999999,99.60940377777777,-0.21532,1.0,242.147595,4.351520089926808,22890.714444444442,1.0
2024-05-07,Greed,68.0,18.0,9.0,3.0,4.0,108717.58,883.537693,38.039061000000004,845.498632,46.97214622222222,8.957509,1.0,98.17085477777776,7.777018509793908,6039.865555555556,0.9444444444444444
2024-05-08,Greed,64.0,13.0,2.0,2.0,3.0,65973.57,1.56576,23.076825999999997,-21.511065999999996,-1.6546973846153843,-0.524902,0.5,0.78288,-0.3260558129566127,5074.89,0.9230769230769231
2024-05-09,Greed,55.0,28.0,11.0,2.0,2.0,221966.12000000005,1147.595856,77.688132,1069.9077240000001,38.21099014285715,-0.218498,1.0,104.32689599999999,4.820139776286578,7927.36142857143,1.0
2024-05-10,Greed,66.0,22.0,6.0,1.0,1.0,156882.00000000003,2101.7416949999997,54.908690000000014,2046.8330049999997,93.03786386363635,-1.4385685000000001,1.0,350.29028249999993,13.04695889267092,7131.000000000001,1.0
2024-05-11,Neutral,53.0,9.0,9.0,1.0,1.0,63248.95,251.604742,22.137125,229.46761700000002,25.49640188888889,5.476485,1.0,27.956082444444444,3.6280067416138926,7027.661111111111,1.0
2024-05-12,Greed,56.0,23.0,0.0,2.0,3.0,55179.560000000005,0.0,19.312828999999994,-19.312828999999994,-0.8396882173913041,-0.349975,,,-0.3499996919149046,2399.1113043478263,1.0
2024-05-13,Greed,57.0,28.0,10.0,2.0,2.0,193118.9,2136.853859,67.59159899999999,2069.26226,73.90222357142856,-0.172304,1.0,213.68538590000003,10.714965029316136,6897.103571428571,1.0
2024-05-14,Greed,66.0,23.0,4.0,1.0,1.0,145853.4,1150.5233050000002,51.048685,1099.4746200000002,47.803244347826094,-0.52523,1.0,287.63082625000004,7.5382172784453445,6341.452173913043,1.0
2024-05-15,Greed,64.0,36.0,17.0,1.0,1.0,234922.56999999998,948.970582,82.22288699999999,866.7476950000001,24.076324861111114,-0.0036725,1.0,55.82179894117647,3.6895037160541886,6525.626944444444,1.0
2024-05-16,Greed,70.0,27.0,5.0,2.0,2.0,162620.96000000002,214.5898,56.917320000000004,157.67248,5.839721481481482,-0.524664,1.0,42.91796000000001,0.9695704661932877,6022.99851851852,1.0
2024-05-18,Greed,73.0,25.0,16.0,1.0,1.0,126303.14,3522.394661,44.206092,3478.188569,139.12754275999998,6.173724,1.0,220.14966631250002,27.53841724758387,5052.1256,1.0
2024-05-19,Greed,72.0,8.0,0.0,1.0,1.0,29998.09,0.0,10.499327,-10.499327,-1.312415875,-1.092516,,,-0.34999984999044936,3749.76125,1.0
2024-05-20,Greed,70.0,10.0,3.0,2.0,2.0,38124.75,-74.818442,13.343662,-88.162104,-8.8162104,-2.0237845,0.0,-24.939480666666668,-2.3124637932052012,3812.475,1.0
2024-05-21,Extreme Greed,76.0,125.0,25.0,2.0,3.0,1100948.5899999999,7289.397572,385.331944,6904.065628,55.232525024000005,-0.755667,0.56,291.57590288,6.2710154594957075,8807.588719999998,1.0
2024-05-22,Extreme Greed,76.0,6.0,0.0,1.0,1.0,44995.29,0.0,15.748349000000001,-15.748349000000001,-2.6247248333333335,-2.3784225,,,-0.3499999444386291,7499.215,1.0
2024-05-23,Extreme Greed,76.0,325.0,156.0,3.0,7.0,401850.6,413.347329,113.43007899999999,299.91725,0.9228223076923078,-0.111092,0.9294871794871795,2.649662365384615,0.7463401821472957,1236.4633846153845,0.6861538461538461
2024-05-24,Greed,74.0,2.0,2.0,1.0,1.0,50811.899999999994,821.949278,17.784165,804.165113,402.0825565,402.0825565,1.0,410.974639,15.826314564108015,25405.949999999997,1.0
2024-05-25,Extreme Greed,76.0,16.0,5.0,2.0,2.0,29991.13,14.126039,10.246887000000003,3.879151999999996,0.24244699999999975,-0.0631675,1.0,2.8252077999999994,0.12934330917174497,1874.445625,0.875
2024-05-26,Extreme Greed,75.0,16.0,4.0,2.0,4.0,53976.67,778.6839,18.768190999999998,759.9157090000001,47.49473181250001,-0.24493949999999998,1.0,194.670975,14.078595604360183,3373.541875,0.9375
2024-05-27,Greed,74.0,251.0,93.0,1.0,5.0,151115.71999999997,1129.3558699999999,45.832466,1083.523404,4.316826310756972,-0.077013,0.967741935483871,12.143611505376345,7.170156777865335,602.0546613545815,0.8326693227091634
2024-05-29,Greed,72.0,164.0,71.0,2.0,15.0,84268.76000000001,277.79195300000003,36.876599,240.915354,1.4689960609756099,-0.034985,0.9577464788732394,3.912562718309858,2.8588928328837397,513.8339024390244,0.8170731707317073
2024-05-30,Greed,73.0,7.0,5.0,1.0,5.0,2838.0899999999997,20.951433,0.993326,19.958107000000002,2.8511581428571433,1.5827010000000001,1.0,4.1902866,7.032231888347447,405.4414285714285,1.0
2024-05-31,Greed,73.0,13.0,4.0,1.0,3.0,3636.14,25.35812,1.272646,24.085473999999998,1.852728769230769,-0.038675,1.0,6.33953,6.623912720632319,279.70307692307694,1.0
2024-06-01,Greed,72.0,25.0,9.0,1.0,3.0,12834.619999999999,91.510419,4.492106,87.01831299999999,3.4807325199999997,-0.116488,1.0,10.167824333333332,6.779968008402275,513.3847999999999,1.0
2024-06-02,Greed,73.0,93.0,34.0,1.0,2.0,29464.50999999999,192.906947,7.792912,185.114035,1.990473494623656,-0.019992,1.0,5.6737337352941175,6.282610333584372,316.8226881720429,0.46236559139784944
2024-06-03,Greed,73.0,70.0,44.0,1.0,2.0,21466.86,562.8082079999999,5.378086,557.4301219999999,7.963287457142855,4.5827505,1.0,12.791095636363634,25.96700784371817,306.66942857142857,0.38571428571428573
2024-06-04,Greed,73.0,53.0,25.0,1.0,4.0,24243.410000000003,52.211438,7.432953,44.778484999999996,0.844877075471698,-0.004966,1.0,2.08845752,1.8470374010916777,457.4228301886793,0.6981132075471698
2024-06-05,Extreme Greed,75.0,54.0,17.0,1.0,3.0,25350.77,56.055506,7.10406,48.951446000000004,0.9065082592592594,-0.011088,0.9411764705882353,3.297382705882353,1.9309648582666328,469.4587037037037,0.6111111111111112
2024-06-06,Extreme Greed,78.0,234.0,102.0,1.0,5.0,137557.76,274.173187,37.079424,237.09376299999997,1.0132212094017092,-0.072922,0.9803921568627451,2.687972421568627,1.723594241429927,587.8536752136753,0.7222222222222222
2024-06-07,Extreme Greed,77.0,440.0,178.0,3.0,6.0,1098588.7600000002,8902.467416,372.9626640000001,8529.504751999999,19.38523807272727,-0.024994,0.9887640449438202,50.013861887640445,7.764056089559843,2496.792636363637,0.8568181818181818
2024-06-08,Greed,72.0,29.0,8.0,2.0,4.0,97351.87999999998,129.13883900000002,34.073137,95.06570200000002,3.2781276551724146,-0.388677,1.0,16.142354875000002,0.9765163446252917,3356.961379310344,1.0
2024-06-09,Extreme Greed,75.0,17.0,0.0,2.0,2.0,22410.219999999998,0.0,7.515775,-7.515775,-0.4421044117647059,-0.01749,,,-0.33537265586861714,1318.2482352941174,1.0
2024-06-10,Greed,72.0,53.0,18.0,2.0,3.0,46587.92999999999,31.266804999999998,14.696328,16.570477,0.3126505094339623,-0.012141,1.0,1.737044722222222,0.355681761348916,879.0175471698112,0.7924528301886793
2024-06-11,Greed,74.0,123.0,17.0,3.0,7.0,373279.92000000004,4320.631811,129.92821299999997,4190.703598,34.07076095934959,-0.01749,1.0,254.1548124117647,11.22670514395738,3034.796097560976,1.0
2024-06-12,Greed,72.0,254.0,78.0,2.0,3.0,193407.96,-21886.531493,63.921417,-21950.45291,-86.41910594488189,-0.193831,0.2692307692307692,-280.5965576025641,-113.49301709195424,761.4486614173228,0.7519685039370079
2024-06-13,Greed,70.0,79.0,20.0,2.0,4.0,132577.22,6632.757115,33.39974999999998,6599.357365000003,83.53616917721523,-0.00279,0.95,331.63785574999997,49.77746075079868,1678.1926582278481,0.9873417721518988
2024-06-14,Greed,74.0,31.0,15.0,2.0,2.0,139868.65999999997,10258.592608999998,38.954076,10219.638532999998,329.66575912903215,-0.003337,1.0,683.9061739333332,73.06596440546438,4511.892258064515,0.5806451612903226
2024-06-15,Greed,74.0,78.0,38.0,2.0,2.0,718350.25,3369.958346,251.42254899999998,3118.535797,39.98122816666667,-0.005833,1.0,88.68311436842106,4.341246901494084,9209.61858974359,1.0
2024-06-16,Greed,71.0,11.0,0.0,1.0,1.0,25235.079999999998,0.0,8.832277000000001,-8.832277000000001,-0.8029342727272728,-0.678979,,,-0.3499999603726242,2294.0981818181817,1.0
2024-06-17,Greed,71.0,38.0,26.0,2.0,2.0,368380.12,10599.502375,128.933025,10470.56935,275.5412986842105,141.78733749999998,0.9615384615384616,407.67316826923076,28.42327471417296,9694.213684210526,1.0
2024-06-18,Greed,74.0,25.0,4.0,2.0,2.0,263314.79000000004,282.57635999999997,67.160258,215.41610200000002,8.61664408,-1.093712,1.0,70.64409,0.8180934386556865,10532.591600000002,0.84
2024-06-19,Greed,64.0,61.0,31.0,3.0,5.0,417071.12,4887.656943999999,138.85174299999997,4748.805201,77.84926559016394,0.386961,1.0,157.66635303225806,11.386080151030356,6837.231475409836,0.9016393442622951
2024-06-20,Greed,60.0,39.0,8.0,3.0,4.0,207990.8,57478.45602599999,13.469049999999998,57464.986976,1473.4612045128206,-0.008073,1.0,7184.807003249999,276.28619619713953,5333.097435897435,1.0
2024-06-21,Greed,63.0,80.0,3.0,2.0,3.0,176264.49,773.5582039999999,61.27709900000001,712.281105,8.9035138125,-0.00419,1.0,257.85273466666666,4.040979013980638,2203.306125,1.0
2024-06-22,Neutral,53.0,24.0,8.0,2.0,2.0,169594.27000000002,756.876565,40.533382,716.343183,29.847632625,-0.0094425,1.0,94.609570625,4.223864302726737,7066.427916666667,0.9166666666666666
2024-06-23,Greed,55.0,5.0,0.0,1.0,1.0,1792.1200000000001,0.0,0.17921199999999998,-0.17921199999999998,-0.035842399999999996,-0.039809,,,-0.09999999999999998,358.42400000000004,0.0
2024-06-24,Neutral,51.0,31.0,0.0,2.0,2.0,403002.79999999993,0.0,103.551001,-103.551001,-3.340354870967742,-2.018526,,,-0.2569485894390809,13000.090322580643,0.8709677419354839
2024-06-25,Fear,30.0,49.0,11.0,1.0,2.0,103099.08000000002,4869.353105,36.084651,4833.268454,98.63813171428572,-0.023691,1.0,442.6684640909092,46.87984077064508,2104.0628571428574,1.0
2024-06-26,Neutral,46.0,72.0,21.0,2.0,2.0,365190.66,4197.732182,127.55430000000001,4070.1778819999995,56.530248361111106,-0.0004,1.0,199.89200866666664,11.1453504369471,5072.0925,0.6388888888888888
2024-06-27,Fear,40.0,30.0,0.0,2.0,3.0,130486.94999999998,0.0,45.556012,-45.556012,-1.5185337333333335,-0.2181395,,,-0.34912312687207425,4349.565,1.0
2024-06-29,Fear,30.0,75.0,24.0,2.0,5.0,280095.11,6150.326145000001,460.295231,5690.030914000001,75.86707885333334,-0.006853,1.0,256.263589375,20.314638531176076,3734.6014666666665,0.92
2024-06-30,Neutral,47.0,14.0,0.0,2.0,4.0,30520.69,0.0,17.057668999999997,-17.057668999999997,-1.2184049285714285,-0.0019995,,,-0.5588887079551609,2180.049285714286,0.21428571428571427
2024-07-01,Neutral,53.0,64.0,26.0,2.0,5.0,362670.14999999997,5065.8393080000005,425.32302500000003,4640.516283000001,72.50806692187501,-0.0013985,1.0,194.83997338461538,12.79541832433687,5666.721093749999,0.6875
2024-07-02,Neutral,51.0,18.0,13.0,1.0,2.0,33347.47,2421.2531160000003,11.458730000000001,2409.794386,133.87746588888888,10.3270275,1.0,186.25023969230767,72.26318476334187,1852.6372222222224,0.4444444444444444
2024-07-03,Neutral,50.0,18.0,4.0,2.0,2.0,179600.65999999997,1118.387284,62.628682,1055.7586019999999,58.65325566666666,-0.005,1.0,279.596821,5.878367050544247,9977.814444444442,0.6111111111111112
2024-07-04,Fear,44.0,25.0,0.0,2.0,2.0,430568.01,0.0,113.02464499999999,-113.02464499999999,-4.5209858,-2.40102,,,-0.2625012596732395,17222.720400000002,0.72
2024-07-05,Fear,29.0,32.0,0.0,2.0,3.0,272289.89,0.0,95.130717,-95.130717,-2.97283490625,-1.000639,,,-0.3493729311800743,8509.0590625,0.625
2024-07-06,Fear,26.0,24.0,7.0,1.0,3.0,2490.17,108.87217799999999,344.35416,-235.481982,-9.81174925,-24.296075000000002,1.0,15.553168285714287,-94.56462088933687,103.75708333333334,0.9583333333333334
2024-07-07,Fear,29.0,10.0,10.0,1.0,1.0,498.74999999999994,61.428942,0.049874999999999996,61.379067,6.1379067,4.9103255,1.0,6.1428942,123.0657984962406,49.87499999999999,0.0
2024-07-08,Fear,28.0,1.0,0.0,1.0,1.0,497.64,0.0,0.0156,-0.0156,-0.0156,-0.0156,,,-0.031347962382445145,497.64,0.0
2024-07-09,Fear,27.0,15.0,15.0,1.0,1.0,2736.4500000000003,648.9844120000001,0.39756800000000003,648.5868439999999,43.23912293333333,37.087979000000004,1.0,43.26562746666668,237.01761186939277,182.43,0.2
2024-07-10,Fear,28.0,56.0,38.0,2.0,3.0,687900.21,11977.734907,240.76504,11736.969867,209.588747625,58.355560499999996,1.0,315.20355018421054,17.0620239627489,12283.93232142857,1.0
2024-07-11,Fear,29.0,19.0,9.0,1.0,1.0,169887.02000000002,1876.812082,59.460443000000005,1817.351639,95.65008626315789,-0.691182,1.0,208.53467577777778,10.697413133740293,8941.422105263158,1.0
2024-07-12,Fear,25.0,19.0,9.0,2.0,2.0,89582.97000000002,1412.314654,31.354028999999997,1380.9606249999997,72.68213815789473,-0.339261,1.0,156.92385044444444,15.415436940748888,4714.893157894738,1.0
2024-07-13,Fear,25.0,17.0,17.0,2.0,2.0,139189.19,2913.6178370000002,48.716210000000004,2864.9016269999997,168.52362511764704,103.97206,1.0,171.38928452941178,20.582788268255598,8187.599411764706,1.0
2024-07-14,Fear,33.0,7.0,0.0,1.0,1.0,84001.13,0.0,29.400389000000004,-29.400389000000004,-4.200055571428572,-4.199191,,,-0.3499999226200886,12000.16142857143,1.0
2024-07-15,Neutral,52.0,26.0,2.0,2.0,2.0,198344.85,-1.0,68.99576900000001,-69.995769,-2.692144961538461,-2.0320365000000002,0.0,-0.5,-0.3528993518107477,7628.6480769230775,1.0
2024-07-16,Greed,65.0,22.0,0.0,1.0,1.0,144000.57,0.0,50.400180999999996,-50.400180999999996,-2.290917318181818,-1.749371,,,-0.34999987152828627,6545.480454545454,1.0
2024-07-17,Greed,69.0,351.0,155.0,3.0,3.0,626005.53,1859.269477,206.60191299999997,1652.6675640000003,4.708454598290599,-0.069945,0.9354838709677419,11.995286948387095,2.640020710360179,1783.4915384615385,0.9316239316239316
2024-07-18,Greed,61.0,60.0,48.0,2.0,2.0,649704.85,3803.884311,227.396664,3576.487647,59.60812745,17.8903415,1.0,79.2475898125,5.504788285018959,10828.414166666666,1.0
2024-07-19,Greed,60.0,23.0,12.0,2.0,3.0,150269.42,2155.891114,52.594288,2103.2968259999993,91.44768808695649,12.118811,1.0,179.65759283333333,13.996838651536681,6533.453043478262,1.0
2024-07-20,Greed,74.0,266.0,36.0,2.0,5.0,244362.21000000002,2299.169566,80.758418,2218.411148,8.339891533834587,-0.097003,0.9166666666666666,63.865821277777755,9.078372421005687,918.6549248120301,0.8045112781954887
2024-07-21,Greed,74.0,448.0,236.0,2.0,4.0,234307.46,-2960.716887,64.72334000000001,-3025.440227,-6.753214792410715,-0.5997715,0.08898305084745763,-12.545410538135592,-12.912265904807299,523.0077232142856,0.5178571428571429
2024-07-22,Greed,70.0,154.0,106.0,2.0,3.0,304213.8,1517.119876,97.45953600000001,1419.66034,9.218573636363637,-2.9563555,0.20754716981132076,14.312451660377357,4.666653320789523,1975.4142857142856,0.4155844155844156
2024-07-23,Greed,71.0,370.0,364.0,3.0,3.0,358526.54,89890.302206,59.243126,89831.05907999999,242.78664616216213,38.08859699999999,0.9038461538461539,246.95137968681317,250.5562324061142,968.9906486486486,0.22702702702702704
2024-07-24,Greed,69.0,90.0,18.0,5.0,27.0,69207.93000000001,625.561479,55.067279,570.4942,6.338824444444445,-0.002445,1.0,34.7534155,8.24319120655682,768.9770000000001,0.9777777777777777
2024-07-25,Greed,68.0,78.0,10.0,3.0,4.0,528555.3099999999,916.7382600000001,224.18591599999996,692.5523440000001,8.878876205128206,-1.244677,1.0,91.67382599999999,1.3102741206024402,6776.3501282051275,0.9743589743589743
2024-07-26,Greed,68.0,152.0,61.0,4.0,4.0,548587.65,2766.513113,206.567015,2559.946098,16.84175064473684,-0.11268800000000001,1.0,45.35267398360656,4.66643042000672,3609.1292763157894,0.9539473684210527
2024-07-27,Greed,72.0,57.0,42.0,2.0,3.0,905199.75,6400.623656,316.819894,6083.8037620000005,106.73339933333334,39.971433999999995,1.0,152.39580133333334,6.720951659564643,15880.697368421053,1.0
2024-07-28,Greed,71.0,16.0,12.0,2.0,2.0,43254.68000000001,587.2990299999999,15.139122,572.1599080000001,35.759994250000005,36.148608,1.0,48.94158583333334,13.227699476680904,2703.4175000000005,1.0
2024-07-29,Greed,74.0,39.0,16.0,2.0,2.0,327199.1400000001,330.804454,114.51968399999998,216.28477,5.545763333333333,-0.05594,1.0,20.675278375,0.6610187606238817,8389.721538461541,1.0
2024-07-30,Greed,67.0,6.0,0.0,1.0,1.0,36006.47,0.0,12.602264000000002,-12.602264000000002,-2.1003773333333338,-2.289675,,,-0.34999998611360683,6001.078333333334,1.0
2024-07-31,Greed,61.0,43.0,14.0,2.0,4.0,84506.54,765.6908840000001,29.577267,736.113617,17.118921325581393,-0.071004,1.0,54.692206,8.710729571936088,1965.2683720930231,1.0
2024-08-01,Neutral,52.0,57.0,7.0,4.0,6.0,227774.53,167.080017,108.09503600000001,58.984981,1.0348242280701754,-0.697626,0.5714285714285714,23.86857385714286,0.25896214559195885,3996.044385964912,0.9122807017543859
2024-08-02,Greed,57.0,63.0,17.0,3.0,5.0,396320.37,782.368191,145.52046199999998,636.847729,10.108694111111111,-0.651791,1.0,46.02165829411765,1.6069013283369713,6290.799523809524,0.9841269841269841
2024-08-03,Fear,37.0,37.0,1.0,5.0,4.0,290532.86,464.1897,108.653106,355.536594,9.609097135135135,-2.101704,1.0,464.1897,1.2237396967764678,7852.239459459459,0.972972972972973
2024-08-04,Fear,34.0,127.0,65.0,5.0,5.0,1207744.0700000003,-122672.00088300002,445.90223499999996,-123117.90311799999,-969.4323080157479,-5.913954,0.046153846153846156,-1887.261552046154,-101.94039132645044,9509.795826771657,0.9763779527559056
2024-08-05,Fear,26.0,80.0,38.0,4.0,6.0,420495.39999999997,-13013.665168999998,202.719158,-13216.384327,-165.2048040875,-0.6839189999999999,0.868421052631579,-342.46487286842114,-31.43050869759812,5256.192499999999,0.925
2024-08-06,Extreme Fear,17.0,107.0,26.0,2.0,16.0,61478.38,267.318048,62.621279,204.69676900000002,1.9130539158878506,-0.01119,0.5,10.281463384615384,3.329573241845345,574.5642990654205,0.9158878504672897
2024-08-07,Fear,29.0,33.0,10.0,3.0,14.0,2492.77,188.78925500000003,3.7522038,185.0370512,5.60718336969697,0.0,1.0,18.8789255,74.22949217135957,75.53848484848484,0.42424242424242425
2024-08-08,Extreme Fear,20.0,9.0,3.0,2.0,4.0,16299.35,-40.712216999999995,6.647995000000001,-47.360212000000004,-5.262245777777778,-1.63758,0.0,-13.570738999999998,-2.905650348020013,1811.038888888889,0.6666666666666666
2024-08-09,Neutral,48.0,144.0,58.0,5.0,8.0,503204.86000000004,18082.071276000002,185.25438068,17896.81689532,124.28345066194444,-0.06994149999999999,0.7413793103448276,311.7598495862069,35.56566781831161,3494.478194444445,0.9722222222222222
2024-08-10,Fear,40.0,88.0,0.0,2.0,4.0,11339.29,0.0,50.0831879,-50.0831879,-0.5691271352272728,-0.027998025000000003,,,-4.416783405310209,128.8555681818182,0.9659090909090909
2024-08-11,Fear,39.0,24.0,4.0,2.0,2.0,44230.21,847.7766200000001,40.931287,806.845333,33.618555541666666,-1.724195,1.0,211.94415500000002,18.24195121388752,1842.9254166666667,0.9166666666666666
2024-08-12,Fear,25.0,48.0,6.0,3.0,5.0,54167.32,858.6705,36.071895000000005,822.5986050000001,17.1374709375,-0.23952050000000003,1.0,143.11175,15.186252615045383,1128.4858333333334,1.0
2024-08-13,Fear,31.0,23.0,8.0,3.0,5.0,20797.87,212.08102,17.932876999999998,194.14814299999995,8.44122360869565,-0.21979,1.0,26.510127500000003,9.335001276573031,904.2552173913043,1.0
2024-08-14,Fear,30.0,25.0,5.0,3.0,3.0,66710.03,2168.9015130000003,46.493106,2122.4084070000004,84.89633628000001,-1.86686,1.0,433.7803026,31.815431757413393,2668.4012,1.0
2024-08-15,Fear,29.0,12.0,0.0,1.0,1.0,1522.3700000000001,0.0,16.50261,-16.50261,-1.3752175,-1.86688,,,-10.840078298968056,126.86416666666668,1.0
2024-08-16,Fear,27.0,35.0,3.0,2.0,4.0,166382.84,825.230544,81.18794199999999,744.042602,21.258360057142855,-0.559787,1.0,275.076848,4.471871029488377,4753.795428571429,1.0
2024-08-17,Fear,25.0,30.0,1.0,2.0,2.0,30248.960000000003,-288.283113,17.096539,-305.379652,-10.179321733333333,-0.26668000000000003,0.0,-288.283113,-10.095542193847326,1008.2986666666668,0.0
2024-08-18,Fear,31.0,15.0,12.0,2.0,2.0,62804.48,307.201888,21.981557000000002,285.22033100000004,19.014688733333337,7.920876000000001,1.0,25.600157333333332,4.54140104336506,4186.965333333334,1.0
2024-08-19,Fear,28.0,8.0,5.0,1.0,1.0,100315.03,339.699583,35.110258,304.589325,38.073665625,13.290643000000001,1.0,67.93991659999999,3.036327906197107,12539.37875,1.0
2024-08-20,Fear,30.0,12.0,1.0,2.0,3.0,49914.799999999996,192.602844,17.470174,175.13267,14.594389166666666,-0.6152485,1.0,192.602844,3.5086321091139303,4159.566666666667,1.0
2024-08-21,Fear,26.0,145.0,54.0,2.0,6.0,104990.41,656.200925,36.746583,619.454342,4.272098910344828,-0.004907,1.0,12.151868981481483,5.9001040380735725,724.0717931034483,1.0
2024-08-23,Fear,34.0,10.0,3.0,1.0,1.0,63509.56,1005.30527,22.228341999999994,983.076928,98.3076928,-0.7684495,1.0,335.10175666666663,15.479196013954434,6350.956,1.0
2024-08-24,Greed,56.0,7.0,0.0,2.0,2.0,34999.67,0.0,12.249882,-12.249882,-1.7499831428571428,-0.697135,,,-0.3499999285707551,4999.952857142857,1.0
2024-08-25,Neutral,54.0,17.0,0.0,2.0,3.0,21950.279999999995,0.0,26.303603,-26.303603,-1.5472707647058823,-1.397771,,,-1.1983265361535254,1291.1929411764704,1.0
2024-08-26,Greed,55.0,6.0,2.0,2.0,2.0,92611.27,231.236918,32.302932,198.933986,33.155664333333334,-0.1803165,1.0,115.618459,2.1480537519893637,15435.211666666668,0.8333333333333334
2024-08-27,Neutral,48.0,50.0,0.0,2.0,4.0,70250.16,0.0,52.053552,-52.053552,-1.04107104,-0.039365,,,-0.7409741415535566,1405.0032,1.0
2024-08-28,Fear,30.0,9.0,2.0,2.0,2.0,71160.06999999999,1333.359645,24.906026000000004,1308.4536190000001,145.38373544444445,-0.007157,1.0,666.6798225,18.387469531719127,7906.674444444444,1.0
2024-08-29,Fear,29.0,1.0,0.0,1.0,1.0,9995.85,0.0,3.498547,-3.498547,-3.498547,-3.498547,,,-0.34999994997924133,9995.85,1.0
2024-08-30,Fear,34.0,6.0,1.0,4.0,4.0,37233.24,256.464,13.031175999999999,243.432824,40.57213733333334,-0.3499885,1.0,256.464,6.538051053306132,6205.54,1.0
2024-08-31,Fear,29.0,34.0,13.0,3.0,5.0,107507.43000000001,10.882801,39.955315,-29.072513999999995,-0.8550739411764704,-0.1749415,0.9230769230769231,0.8371385384615385,-0.27042330004540144,3161.983235294118,1.0
2024-09-01,Fear,26.0,12.0,5.0,1.0,4.0,12359.68,137.433093,4.325861,133.107232,11.092269333333334,-0.0873125,1.0,27.486618600000003,10.769472348798674,1029.9733333333334,1.0
2024-09-02,Fear,26.0,2.0,0.0,1.0,1.0,30000.42,0.0,10.500148,-10.500148,-5.250074,-5.250074,,,-0.35000003333286667,15000.21,1.0
2024-09-04,Fear,27.0,34.0,8.0,2.0,4.0,131480.97,1065.7851319999997,63.570226999999996,1002.2149049999997,29.476908970588227,-0.01119,0.625,133.22314149999994,7.622509211789354,3867.0873529411765,1.0
2024-09-05,Fear,29.0,1.0,0.0,1.0,1.0,0.84,0.0,0.0,0.0,0.0,0.0,,,0.0,0.84,1.0
2024-09-06,Extreme Fear,22.0,42.0,38.0,2.0,2.0,39047.1,-1104.856765,13.666476,-1118.523241,-26.63150573809524,-24.8869925,0.0,-29.075178026315797,-28.645488166854904,929.6928571428571,1.0
2024-09-08,Fear,29.0,1.0,0.0,1.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,,,0.0,0.11,1.0
2024-09-09,Fear,26.0,2.0,0.0,1.0,1.0,4014.4300000000003,0.0,34.9079,-34.9079,-17.45395,-17.45395,,,-8.695605602787941,2007.2150000000001,0.0
